Member Id,Course,Number of classes attended,Number of classes absent,Course Credit,Average Attendance %,Serial No.,Course Type,Student Name,Program,Batch,Period,Enrollment Date,Primary Faculty,Section
596153b2c6078f61cdbec8745027f949057de2e87e8a4673d23ac868c17c5597,AIM 511/Machine Learning,48.0,8.0,4.0,85.7,287,REGULAR,64356950ee407abbf21a6411fbaabfe124e6aea95fc11e77fd47da8e0d2bbda1,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Raghuram Bharadwaj,T1-24-25-AIM 511-MT
596153b2c6078f61cdbec8745027f949057de2e87e8a4673d23ac868c17c5597,AIM 512/Mathematics for Machine Learning,1.0,1.0,4.0,50.0,478,REGULAR,64356950ee407abbf21a6411fbaabfe124e6aea95fc11e77fd47da8e0d2bbda1,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Sachit Rao,T1-24-25-AIM 512-MT
596153b2c6078f61cdbec8745027f949057de2e87e8a4673d23ac868c17c5597,CSE 511/Algorithms,69.0,12.0,4.0,85.2,1616,REGULAR,64356950ee407abbf21a6411fbaabfe124e6aea95fc11e77fd47da8e0d2bbda1,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,24/07/24,Muralidhara V N,T1-24-25-CSE 511
596153b2c6078f61cdbec8745027f949057de2e87e8a4673d23ac868c17c5597,CSE 513/Software Systems,50.0,8.0,4.0,100.0,1769,REGULAR,64356950ee407abbf21a6411fbaabfe124e6aea95fc11e77fd47da8e0d2bbda1,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,24/07/24,"Chandrashekar Ramanathan,Thangaraju B",T1-24-25-CSE 513
5d5e02458b176ceef218b41540826c184a36c69385af56160b13d25d17a69e5b,VLS 502/Analog CMOS VLSI Design,17.0,5.0,4.0,77.3,4592,REGULAR,41c9a36c6284d433d00eb1e6edcdc2126666bd053dc59bda7fb2787cba6a0724,Master of Technology ECE,2024-2026 ECE,Term I 2024-25,23/07/24,Sakshi Arora,T1-24-25-VLS 502
5d5e02458b176ceef218b41540826c184a36c69385af56160b13d25d17a69e5b,VLS 505/System design with FPGA,7.0,2.0,4.0,77.8,4801,REGULAR,41c9a36c6284d433d00eb1e6edcdc2126666bd053dc59bda7fb2787cba6a0724,Master of Technology ECE,2024-2026 ECE,Term I 2024-25,23/07/24,Nanditha Rao,T1-24-25-VLS 505
5d5e02458b176ceef218b41540826c184a36c69385af56160b13d25d17a69e5b,VLS 864/Embedded Systems Design,23.0,1.0,4.0,95.8,4935,REGULAR,41c9a36c6284d433d00eb1e6edcdc2126666bd053dc59bda7fb2787cba6a0724,Master of Technology ECE,2024-2026 ECE,Term I 2024-25,23/07/24,Kurian Polachan,T1-24-25-VLS 864
5d7799b46ed3c5e2a0d45f6444cd91efda0c9d4c89ba7b2cac9d8e65f5acdd94,AIM 511/Machine Learning,56.0,0.0,4.0,100.0,166,REGULAR,12324eb9355064d6e3971dd3c7521373336104842eb4787045d9a563be2ee45a,Master of Science By Research,MS Batch of 2024,Term I 2024-25,06/08/24,Raghuram Bharadwaj,T1-24-25-AIM 511-MT
5d7799b46ed3c5e2a0d45f6444cd91efda0c9d4c89ba7b2cac9d8e65f5acdd94,AIM 841/Medical Image Analysis with AI,22.0,0.0,4.0,100.0,786,REGULAR,12324eb9355064d6e3971dd3c7521373336104842eb4787045d9a563be2ee45a,Master of Science By Research,MS Batch of 2024,Term I 2024-25,06/08/24,Sushree Behera,T1-24-25-AIM 841
5d7f7d65b65660cb0e619511ef7ad3f206da8462188ae08c2c1b4a75107da54d,AIM 511/Machine Learning,52.0,4.0,4.0,92.9,283,REGULAR,51f38e3bf905a987ac0be1b55b2224d094c51566a09bd427b3c37b698c1139b9,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Raghuram Bharadwaj,T1-24-25-AIM 511-MT
5d7f7d65b65660cb0e619511ef7ad3f206da8462188ae08c2c1b4a75107da54d,AIM 512/Mathematics for Machine Learning,2.0,0.0,4.0,100.0,475,REGULAR,51f38e3bf905a987ac0be1b55b2224d094c51566a09bd427b3c37b698c1139b9,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Sachit Rao,T1-24-25-AIM 512-MT
5d7f7d65b65660cb0e619511ef7ad3f206da8462188ae08c2c1b4a75107da54d,CSE 511/Algorithms,66.0,15.0,4.0,81.5,1612,REGULAR,51f38e3bf905a987ac0be1b55b2224d094c51566a09bd427b3c37b698c1139b9,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,29/07/24,Muralidhara V N,T1-24-25-CSE 511
5d7f7d65b65660cb0e619511ef7ad3f206da8462188ae08c2c1b4a75107da54d,CSE 513/Software Systems,42.0,16.0,4.0,75.0,1764,REGULAR,51f38e3bf905a987ac0be1b55b2224d094c51566a09bd427b3c37b698c1139b9,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,29/07/24,"Chandrashekar Ramanathan,Thangaraju B",T1-24-25-CSE 513
5da48a263451404a73c2469d5956aebf1c47c747b7fa5bfab4764226b155ef98,AIM 511/Machine Learning,52.0,4.0,4.0,92.9,264,REGULAR,307fd577b03ae27d1218a9b4821d0e9407560253182d592d5065b6cc2e50ddd3,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Raghuram Bharadwaj,T1-24-25-AIM 511-MT
5da48a263451404a73c2469d5956aebf1c47c747b7fa5bfab4764226b155ef98,AIM 512/Mathematics for Machine Learning,2.0,0.0,4.0,100.0,456,REGULAR,307fd577b03ae27d1218a9b4821d0e9407560253182d592d5065b6cc2e50ddd3,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Sachit Rao,T1-24-25-AIM 512-MT
5da48a263451404a73c2469d5956aebf1c47c747b7fa5bfab4764226b155ef98,CSE 511/Algorithms,75.0,6.0,4.0,92.6,1592,REGULAR,307fd577b03ae27d1218a9b4821d0e9407560253182d592d5065b6cc2e50ddd3,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,30/07/24,Muralidhara V N,T1-24-25-CSE 511
5da48a263451404a73c2469d5956aebf1c47c747b7fa5bfab4764226b155ef98,CSE 513/Software Systems,44.0,14.0,4.0,100.0,1743,REGULAR,307fd577b03ae27d1218a9b4821d0e9407560253182d592d5065b6cc2e50ddd3,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,30/07/24,"Chandrashekar Ramanathan,Thangaraju B",T1-24-25-CSE 513
604717ad537de464ec85e078825afc63130a8d4e8b62c6b7f0403903b822d863,AIM 511/Machine Learning,12.0,44.0,4.0,21.4,299,REGULAR,aff6ba04286351e99cf1ca68509d3068cb346760fb131940781d0436fa9cc005,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Raghuram Bharadwaj,T1-24-25-AIM 511-MT
604717ad537de464ec85e078825afc63130a8d4e8b62c6b7f0403903b822d863,AIM 512/Mathematics for Machine Learning,0.0,2.0,4.0,0.0,490,REGULAR,aff6ba04286351e99cf1ca68509d3068cb346760fb131940781d0436fa9cc005,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Sachit Rao,T1-24-25-AIM 512-MT
604717ad537de464ec85e078825afc63130a8d4e8b62c6b7f0403903b822d863,CSE 511/Algorithms,18.0,63.0,4.0,22.2,1627,REGULAR,aff6ba04286351e99cf1ca68509d3068cb346760fb131940781d0436fa9cc005,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,25/07/24,Muralidhara V N,T1-24-25-CSE 511
604717ad537de464ec85e078825afc63130a8d4e8b62c6b7f0403903b822d863,CSE 513/Software Systems,18.0,40.0,4.0,100.0,1781,REGULAR,aff6ba04286351e99cf1ca68509d3068cb346760fb131940781d0436fa9cc005,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,25/07/24,"Chandrashekar Ramanathan,Thangaraju B",T1-24-25-CSE 513
6112ffbb411bedcb3dfd061bee8f4dcd7b39ae38749b0d50ac78a7848907f968,AIM 511/Machine Learning,48.0,8.0,4.0,85.7,217,REGULAR,8509f32cc13bfc864c1a8f5d36938ef50f623e79b005da5727ea908dec2be9c0,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Raghuram Bharadwaj,T1-24-25-AIM 511-MT
6112ffbb411bedcb3dfd061bee8f4dcd7b39ae38749b0d50ac78a7848907f968,AIM 512/Mathematics for Machine Learning,0.0,2.0,4.0,0.0,408,REGULAR,8509f32cc13bfc864c1a8f5d36938ef50f623e79b005da5727ea908dec2be9c0,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Sachit Rao,T1-24-25-AIM 512-MT
6112ffbb411bedcb3dfd061bee8f4dcd7b39ae38749b0d50ac78a7848907f968,CSE 511/Algorithms,75.0,6.0,4.0,92.6,1542,REGULAR,8509f32cc13bfc864c1a8f5d36938ef50f623e79b005da5727ea908dec2be9c0,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,30/07/24,Muralidhara V N,T1-24-25-CSE 511
6112ffbb411bedcb3dfd061bee8f4dcd7b39ae38749b0d50ac78a7848907f968,CSE 513/Software Systems,38.0,20.0,4.0,100.0,1688,REGULAR,8509f32cc13bfc864c1a8f5d36938ef50f623e79b005da5727ea908dec2be9c0,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,30/07/24,"Chandrashekar Ramanathan,Thangaraju B",T1-24-25-CSE 513
6112ffbb411bedcb3dfd061bee8f4dcd7b39ae38749b0d50ac78a7848907f968,CSE 514/Concrete Mathematics,7.0,6.0,4.0,53.8,1912,REGULAR,8509f32cc13bfc864c1a8f5d36938ef50f623e79b005da5727ea908dec2be9c0,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,30/07/24,Srinivas Vivek,T1-24-25-CSE 514
6123a30db541bca308fd65f303cf522a220212eec60cec18b290fa19f1514c69,AIM 511/Machine Learning,56.0,0.0,4.0,100.0,306,REGULAR,bb5ffc2c63a0a9fccadeaff634e261720b756032748dbe212b39015006635cbd,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Raghuram Bharadwaj,T1-24-25-AIM 511-MT
6123a30db541bca308fd65f303cf522a220212eec60cec18b290fa19f1514c69,AIM 512/Mathematics for Machine Learning,1.0,1.0,4.0,50.0,497,REGULAR,bb5ffc2c63a0a9fccadeaff634e261720b756032748dbe212b39015006635cbd,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Sachit Rao,T1-24-25-AIM 512-MT
6123a30db541bca308fd65f303cf522a220212eec60cec18b290fa19f1514c69,CSE 511/Algorithms,78.0,3.0,4.0,96.3,1636,REGULAR,bb5ffc2c63a0a9fccadeaff634e261720b756032748dbe212b39015006635cbd,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,31/07/24,Muralidhara V N,T1-24-25-CSE 511
6123a30db541bca308fd65f303cf522a220212eec60cec18b290fa19f1514c69,CSE 513/Software Systems,56.0,2.0,4.0,100.0,1790,REGULAR,bb5ffc2c63a0a9fccadeaff634e261720b756032748dbe212b39015006635cbd,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,31/07/24,"Chandrashekar Ramanathan,Thangaraju B",T1-24-25-CSE 513
663af10bc257d5bbd7a16890e0309090e7459b227c1dbfa09e9689af6b762088,CSE 511/Algorithms,36.0,45.0,4.0,44.4,1505,REGULAR,7f2eda40a95594813b1030895431e4b957e30043307ff38bf5826d3cfeb2d40c,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,31/07/24,Muralidhara V N,T1-24-25-CSE 511
663af10bc257d5bbd7a16890e0309090e7459b227c1dbfa09e9689af6b762088,CSE 513/Software Systems,2.0,56.0,4.0,3.6,1650,REGULAR,7f2eda40a95594813b1030895431e4b957e30043307ff38bf5826d3cfeb2d40c,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,31/07/24,"Chandrashekar Ramanathan,Thangaraju B",T1-24-25-CSE 513
663af10bc257d5bbd7a16890e0309090e7459b227c1dbfa09e9689af6b762088,CSE 514/Concrete Mathematics,2.0,11.0,4.0,15.4,1907,REGULAR,7f2eda40a95594813b1030895431e4b957e30043307ff38bf5826d3cfeb2d40c,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,31/07/24,Srinivas Vivek,T1-24-25-CSE 514
6656d127e3f8693fa821dc0c36ca8a8d296cf4394a36c3dd1848f52cc0c03d7f,AIM 511/Machine Learning,48.0,8.0,4.0,85.7,235,REGULAR,e8dc43f924748502b1b8efabf74e0e413b5541949ac9dc4ffe4b1933724cc84c,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Raghuram Bharadwaj,T1-24-25-AIM 511-MT
6656d127e3f8693fa821dc0c36ca8a8d296cf4394a36c3dd1848f52cc0c03d7f,AIM 512/Mathematics for Machine Learning,0.0,2.0,4.0,0.0,427,REGULAR,e8dc43f924748502b1b8efabf74e0e413b5541949ac9dc4ffe4b1933724cc84c,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Sachit Rao,T1-24-25-AIM 512-MT
6656d127e3f8693fa821dc0c36ca8a8d296cf4394a36c3dd1848f52cc0c03d7f,CSE 511/Algorithms,63.0,18.0,4.0,77.8,1563,REGULAR,e8dc43f924748502b1b8efabf74e0e413b5541949ac9dc4ffe4b1933724cc84c,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,30/07/24,Muralidhara V N,T1-24-25-CSE 511
6656d127e3f8693fa821dc0c36ca8a8d296cf4394a36c3dd1848f52cc0c03d7f,CSE 513/Software Systems,38.0,20.0,4.0,100.0,1711,REGULAR,e8dc43f924748502b1b8efabf74e0e413b5541949ac9dc4ffe4b1933724cc84c,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,30/07/24,"Chandrashekar Ramanathan,Thangaraju B",T1-24-25-CSE 513
6a96b8b6e8f88582a3fee0e6a16a9a21ace49a1877d0d7610bc23321a31e0017,VLS 502/Analog CMOS VLSI Design,17.0,5.0,4.0,77.3,4610,REGULAR,55aae2914c9c0d70fd1523481842d0d08b72b05e65836840428a2d95a3f60e2a,Master of Technology ECE,2024-2026 ECE,Term I 2024-25,31/07/24,Sakshi Arora,T1-24-25-VLS 502
6a96b8b6e8f88582a3fee0e6a16a9a21ace49a1877d0d7610bc23321a31e0017,VLS 505/System design with FPGA,7.0,2.0,4.0,77.8,4819,REGULAR,55aae2914c9c0d70fd1523481842d0d08b72b05e65836840428a2d95a3f60e2a,Master of Technology ECE,2024-2026 ECE,Term I 2024-25,31/07/24,Nanditha Rao,T1-24-25-VLS 505
6a96b8b6e8f88582a3fee0e6a16a9a21ace49a1877d0d7610bc23321a31e0017,VLS 864/Embedded Systems Design,21.0,3.0,4.0,87.5,4952,REGULAR,55aae2914c9c0d70fd1523481842d0d08b72b05e65836840428a2d95a3f60e2a,Master of Technology ECE,2024-2026 ECE,Term I 2024-25,07/08/24,Kurian Polachan,T1-24-25-VLS 864
6c3e3891f12a50458ea8de2a29cb2d1c53acdf426c9fbd44375191e0e05ca6a1,AIM 511/Machine Learning,50.0,6.0,4.0,89.3,188,REGULAR,c8ec58318d601e8e2f989c0f51aef5b3f830c87614061e3a28e3540c4d1cc293,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Raghuram Bharadwaj,T1-24-25-AIM 511-MT
6c3e3891f12a50458ea8de2a29cb2d1c53acdf426c9fbd44375191e0e05ca6a1,AIM 512/Mathematics for Machine Learning,2.0,0.0,4.0,100.0,381,REGULAR,c8ec58318d601e8e2f989c0f51aef5b3f830c87614061e3a28e3540c4d1cc293,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Sachit Rao,T1-24-25-AIM 512-MT
6c3e3891f12a50458ea8de2a29cb2d1c53acdf426c9fbd44375191e0e05ca6a1,CSE 511/Algorithms,72.0,9.0,4.0,88.9,1513,REGULAR,c8ec58318d601e8e2f989c0f51aef5b3f830c87614061e3a28e3540c4d1cc293,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,29/07/24,Muralidhara V N,T1-24-25-CSE 511
6c3e3891f12a50458ea8de2a29cb2d1c53acdf426c9fbd44375191e0e05ca6a1,CSE 513/Software Systems,40.0,18.0,4.0,100.0,1659,REGULAR,c8ec58318d601e8e2f989c0f51aef5b3f830c87614061e3a28e3540c4d1cc293,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,29/07/24,"Chandrashekar Ramanathan,Thangaraju B",T1-24-25-CSE 513
6c539db8e2b75a31f0c6e05838cda44bb7c7e4c9b14349615442e5ead3ee7fe3,AIM 511/Machine Learning,50.0,0.0,4.0,100.0,173,REGULAR,cadd19f32b7adf28605e0d68368bc4566bcac90f155412e381d45333d2db3074,Master of Science By Research,MS Batch of 2024,Term I 2024-25,07/08/24,Raghuram Bharadwaj,T1-24-25-AIM 511-MT
6c539db8e2b75a31f0c6e05838cda44bb7c7e4c9b14349615442e5ead3ee7fe3,GNL 801/Optimization,26.0,0.0,4.0,100.0,3844,REGULAR,cadd19f32b7adf28605e0d68368bc4566bcac90f155412e381d45333d2db3074,Master of Science By Research,MS Batch of 2024,Term I 2024-25,07/08/24,G Srinivasa Raghavan,T1-24-25-GNL 801
6f7f4158861c6df35e9a9d8d8e987d96d9a9deca91b3e0da42c7b76fcf2b4a00,VLS 502/Analog CMOS VLSI Design,19.0,3.0,4.0,86.4,4587,REGULAR,8dd39f3d9b9333248a67a7989f9ddfdd685f179669b1fe0837ce492ef95ebed0,Master of Technology ECE,2024-2026 ECE,Term I 2024-25,29/07/24,Sakshi Arora,T1-24-25-VLS 502
6f7f4158861c6df35e9a9d8d8e987d96d9a9deca91b3e0da42c7b76fcf2b4a00,VLS 505/System design with FPGA,7.0,2.0,4.0,77.8,4795,REGULAR,8dd39f3d9b9333248a67a7989f9ddfdd685f179669b1fe0837ce492ef95ebed0,Master of Technology ECE,2024-2026 ECE,Term I 2024-25,29/07/24,Nanditha Rao,T1-24-25-VLS 505
6f7f4158861c6df35e9a9d8d8e987d96d9a9deca91b3e0da42c7b76fcf2b4a00,VLS 864/Embedded Systems Design,24.0,0.0,4.0,100.0,4930,REGULAR,8dd39f3d9b9333248a67a7989f9ddfdd685f179669b1fe0837ce492ef95ebed0,Master of Technology ECE,2024-2026 ECE,Term I 2024-25,29/07/24,Kurian Polachan,T1-24-25-VLS 864
71e0833a725b5a21723c34005641e3b9e357712a290f5282152f454a7816595a,CSE 511/Algorithms,63.0,18.0,4.0,77.8,1568,REGULAR,d496a3d4802b5d8109824d31b6830489328a4cf1820f2ace8558ca290501e672,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,31/07/24,Muralidhara V N,T1-24-25-CSE 511
71e0833a725b5a21723c34005641e3b9e357712a290f5282152f454a7816595a,CSE 513/Software Systems,46.0,12.0,4.0,100.0,1716,REGULAR,d496a3d4802b5d8109824d31b6830489328a4cf1820f2ace8558ca290501e672,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,31/07/24,"Chandrashekar Ramanathan,Thangaraju B",T1-24-25-CSE 513
71e0833a725b5a21723c34005641e3b9e357712a290f5282152f454a7816595a,CSE 514/Concrete Mathematics,9.0,4.0,4.0,69.2,1922,REGULAR,d496a3d4802b5d8109824d31b6830489328a4cf1820f2ace8558ca290501e672,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,31/07/24,Srinivas Vivek,T1-24-25-CSE 514
725ab5e5987d4e74d74070e252a20f7efa7df6fc6804b843a713547c4946c057,AIM 511/Machine Learning,26.0,0.0,4.0,100.0,294,REGULAR,1d696614de08dcb41c69f661dd6bfb7c3b2a8a117a10e384be7433f54cd1563d,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Raghuram Bharadwaj,T1-24-25-AIM 511-MT
725ab5e5987d4e74d74070e252a20f7efa7df6fc6804b843a713547c4946c057,AIM 512/Mathematics for Machine Learning,25.0,0.0,4.0,100.0,485,REGULAR,1d696614de08dcb41c69f661dd6bfb7c3b2a8a117a10e384be7433f54cd1563d,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Sachit Rao,T1-24-25-AIM 512-MT
725ab5e5987d4e74d74070e252a20f7efa7df6fc6804b843a713547c4946c057,CSE 511/Algorithms,96.0,3.0,4.0,97.0,1622,REGULAR,1d696614de08dcb41c69f661dd6bfb7c3b2a8a117a10e384be7433f54cd1563d,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,30/07/24,Muralidhara V N,T1-24-25-CSE 511
725ab5e5987d4e74d74070e252a20f7efa7df6fc6804b843a713547c4946c057,CSE 513/Software Systems,66.0,4.0,4.0,100.0,1776,REGULAR,1d696614de08dcb41c69f661dd6bfb7c3b2a8a117a10e384be7433f54cd1563d,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,30/07/24,"Chandrashekar Ramanathan,Thangaraju B",T1-24-25-CSE 513
72ec0820665449af52f09eb171ac63ded6eb09cc0de9b68f0512d30e5b9936e7,VLS 502/Analog CMOS VLSI Design,17.0,5.0,4.0,77.3,4609,REGULAR,96ac3b97d354ea3cc629e0e1bcfe486c17a30e13584e2a56e205c9a7f6295289,Master of Technology ECE,2024-2026 ECE,Term I 2024-25,29/07/24,Sakshi Arora,T1-24-25-VLS 502
72ec0820665449af52f09eb171ac63ded6eb09cc0de9b68f0512d30e5b9936e7,VLS 505/System design with FPGA,6.0,3.0,4.0,66.7,4818,REGULAR,96ac3b97d354ea3cc629e0e1bcfe486c17a30e13584e2a56e205c9a7f6295289,Master of Technology ECE,2024-2026 ECE,Term I 2024-25,29/07/24,Nanditha Rao,T1-24-25-VLS 505
72ec0820665449af52f09eb171ac63ded6eb09cc0de9b68f0512d30e5b9936e7,VLS 864/Embedded Systems Design,23.0,1.0,4.0,95.8,4951,REGULAR,96ac3b97d354ea3cc629e0e1bcfe486c17a30e13584e2a56e205c9a7f6295289,Master of Technology ECE,2024-2026 ECE,Term I 2024-25,29/07/24,Kurian Polachan,T1-24-25-VLS 864
742f849cc912895c077a0cd0624fbebea19159542e62219a0b35b127812c80cc,AIM 511/Machine Learning,56.0,0.0,4.0,100.0,245,REGULAR,520508f61c9b1c82bbd9513c8ba6b93d152efc828187eb4b5b8c22f03af42ded,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Raghuram Bharadwaj,T1-24-25-AIM 511-MT
742f849cc912895c077a0cd0624fbebea19159542e62219a0b35b127812c80cc,AIM 512/Mathematics for Machine Learning,2.0,0.0,4.0,100.0,437,REGULAR,520508f61c9b1c82bbd9513c8ba6b93d152efc828187eb4b5b8c22f03af42ded,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Sachit Rao,T1-24-25-AIM 512-MT
742f849cc912895c077a0cd0624fbebea19159542e62219a0b35b127812c80cc,CSE 511/Algorithms,78.0,3.0,4.0,96.3,1575,REGULAR,520508f61c9b1c82bbd9513c8ba6b93d152efc828187eb4b5b8c22f03af42ded,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,31/07/24,Muralidhara V N,T1-24-25-CSE 511
742f849cc912895c077a0cd0624fbebea19159542e62219a0b35b127812c80cc,CSE 513/Software Systems,58.0,0.0,4.0,100.0,1724,REGULAR,520508f61c9b1c82bbd9513c8ba6b93d152efc828187eb4b5b8c22f03af42ded,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,31/07/24,"Chandrashekar Ramanathan,Thangaraju B",T1-24-25-CSE 513
746fbb665bfd41bf0470020cf596bea17d648b383f88f991408c55c191059b59,VLS 505/System design with FPGA,3.0,6.0,4.0,33.3,4804,REGULAR,cce7b4e40ce1e816b3ff30d74d32df5e8994f13338db463d4ff1ac16cd1753f2,Master of Technology ECE,2024-2026 ECE,Term I 2024-25,29/07/24,Nanditha Rao,T1-24-25-VLS 505
746fbb665bfd41bf0470020cf596bea17d648b383f88f991408c55c191059b59,VLS 864/Embedded Systems Design,9.0,15.0,4.0,37.5,4938,REGULAR,cce7b4e40ce1e816b3ff30d74d32df5e8994f13338db463d4ff1ac16cd1753f2,Master of Technology ECE,2024-2026 ECE,Term I 2024-25,29/07/24,Kurian Polachan,T1-24-25-VLS 864
74a460079926ad6752ba1aea621b06cf732a71839421e391f4278d11363895f3,AIM 511/Machine Learning,48.0,8.0,4.0,85.7,179,REGULAR,3319700cff9867e8c5e5ff522741574f84a9d0bf4039701cd81a01d2d3aefa13,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Raghuram Bharadwaj,T1-24-25-AIM 511-MT
74a460079926ad6752ba1aea621b06cf732a71839421e391f4278d11363895f3,AIM 512/Mathematics for Machine Learning,2.0,0.0,4.0,100.0,372,REGULAR,3319700cff9867e8c5e5ff522741574f84a9d0bf4039701cd81a01d2d3aefa13,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Sachit Rao,T1-24-25-AIM 512-MT
74a460079926ad6752ba1aea621b06cf732a71839421e391f4278d11363895f3,CSE 511/Algorithms,69.0,12.0,4.0,85.2,1504,REGULAR,3319700cff9867e8c5e5ff522741574f84a9d0bf4039701cd81a01d2d3aefa13,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,24/07/24,Muralidhara V N,T1-24-25-CSE 511
74a460079926ad6752ba1aea621b06cf732a71839421e391f4278d11363895f3,CSE 513/Software Systems,52.0,6.0,4.0,100.0,1649,REGULAR,3319700cff9867e8c5e5ff522741574f84a9d0bf4039701cd81a01d2d3aefa13,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,24/07/24,"Chandrashekar Ramanathan,Thangaraju B",T1-24-25-CSE 513
7640620df83d01b08211bd170353bae380d2d03bdfc2f79d087fc9da4fd77c50,CSE 511/Algorithms,63.0,18.0,4.0,77.8,1550,REGULAR,2a44ee9a2372955d359f357d0fc8f8728c579d1ed5114247cd450c53303294da,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,30/07/24,Muralidhara V N,T1-24-25-CSE 511
7640620df83d01b08211bd170353bae380d2d03bdfc2f79d087fc9da4fd77c50,CSE 513/Software Systems,48.0,10.0,4.0,100.0,1698,REGULAR,2a44ee9a2372955d359f357d0fc8f8728c579d1ed5114247cd450c53303294da,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,30/07/24,"Chandrashekar Ramanathan,Thangaraju B",T1-24-25-CSE 513
7640620df83d01b08211bd170353bae380d2d03bdfc2f79d087fc9da4fd77c50,CSE 514/Concrete Mathematics,7.0,6.0,4.0,53.8,1915,REGULAR,2a44ee9a2372955d359f357d0fc8f8728c579d1ed5114247cd450c53303294da,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,30/07/24,Srinivas Vivek,T1-24-25-CSE 514
76a8d65c87eabdf9e195e8704544cb2ddcda7a1488252eb72e533f5822ccff1a,CSE 511/Algorithms,66.0,15.0,4.0,81.5,1556,REGULAR,5bf2065e7890ce4f15afb70b15551329993b2ddf113be84058b6365e27ed65da,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,29/07/24,Muralidhara V N,T1-24-25-CSE 511
76a8d65c87eabdf9e195e8704544cb2ddcda7a1488252eb72e533f5822ccff1a,CSE 513/Software Systems,46.0,12.0,4.0,100.0,1704,REGULAR,5bf2065e7890ce4f15afb70b15551329993b2ddf113be84058b6365e27ed65da,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,29/07/24,"Chandrashekar Ramanathan,Thangaraju B",T1-24-25-CSE 513
76a8d65c87eabdf9e195e8704544cb2ddcda7a1488252eb72e533f5822ccff1a,CSE 514/Concrete Mathematics,12.0,1.0,4.0,92.3,1917,REGULAR,5bf2065e7890ce4f15afb70b15551329993b2ddf113be84058b6365e27ed65da,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,29/07/24,Srinivas Vivek,T1-24-25-CSE 514
