Serial No.,Course Type,Student ID,Student Name,Program,Batch,Period,Enrollment Date,Primary Faculty,Subject Code / Name,Section
719,REGULAR,5d503500bc06655d0cf441f90dcb8523d60ed30276828142b524f52a0cdbefe3,77fb145c2d931ea80bd1ae3ddb54972c66fc93b9bcdddbeb6d3511f39f9fb300,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,23/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
720,REGULAR,9f2c922b024aaecdf8ae868efc62f8663c83ebd891a6799ff057fdaa57f51207,d59761ec1a96c98588de3e6cadb2c57af0d39452e0ccea3ea2de8af798a483b5,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,23/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
721,REGULAR,113cd15f3004450290128fc76067d162c0a77e487913fb24be866c1f3ea90814,2477e53d5f0aa576d858969a6a81f268172d42ad84f73d963fed811588834f91,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,23/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
722,REGULAR,374580d2e6bddc65e7b2e650e6ca0884aa3db5b31c66c4ee1303a7d8183065ec,6e589306d1aa401343eeb25c20ce95b7b19fdcc5ca532d2b0e88857c231cdf11,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,24/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
724,REGULAR,8b73db47db2c3bfa9ac296ebf0ee7eb442ba5261b7cd22b8533785014cf1d732,c9dfb52c4f3aada8723cbbb1b933b17844935197094bf72ecc59a9c29df24ce9,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,25/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
725,REGULAR,a8261aaa396168651cee9c65718e69efa8fcc96d7f5a3011fa9be8e1bfc11cdc,c13ce8a87881c510a8adb1a4f6f52b16184b8509d05deeec5041403a3b71aa39,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,23/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
726,REGULAR,cea3edb5d748185ca6f30741e6c6241c623beac58446c07026f81987f9cec00e,39f30866f5fe79f56d18b0ee39660e3bab99d8b5f2374ef9128c7001577d7364,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,26/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
727,REGULAR,e300dc83110c7ae36d25e20e923a8f4e8781f3f22bfe6065fc3a751e9c39b783,b470fd9620577d44bfa7e01b69e926557c5477e0e9416c9a2aa6bacaf1c63e45,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,23/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
728,REGULAR,f7c9723baeef1d903452b7622033c0863b57f98c0bd91ef9911fc1b64efc00ec,7907a7380506c12c2410c282528dc1443743a9ceddb25c214d006464b3382867,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,31/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
729,REGULAR,f07ab1312e60a654c895c5cbf4d5260e0441757dde27e165bab3c5d3784c605b,50b308414a708c5aa623051eb40869290a6912f3aa94f09c05942260bdf395db,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,24/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
730,REGULAR,226a31ead0b3b5f04b621b1acdd8d8b39b84ce1fe9242d55c17c08c7abadcd07,93be124b19a52238e0496141423921d17bc8b3e4570d0becd725635f384aeb03,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,31/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
731,REGULAR,4b77ea1d795845a890b15a8f601c380cd81a8242d3650ad6883251f11c3e0db7,96e822e83c6d185957db88236b131a8b17db88889080c09db67174a87c4e400e,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,24/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
732,REGULAR,56b2fad34ce9c7aca672ffdb7ad2af70cd22473532f462e6b51a60ac566ae845,bc7bde19a6dc45b8daeca52c77f5fecbc220873ac6edfadbfef0cf52cbbe9e7d,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,23/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
733,REGULAR,1356118020229b101c396c949f68095f255f1fb7178d22fdcc10e7248d8429f0,393dadf38c82cdb43925355a7553e5e11c55f538255050e307c8163fb6f45411,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,23/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
734,REGULAR,c9a1161c29e7a218a0b2c45429377c47f786bf2e0e6baa557785956b4d2e1448,88f0728456428642021d8f731d3c077e162ff1fb43e76feb880e721496d8cf2b,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,23/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
735,REGULAR,378cfb9061199a829cd1332e1a85b915a9d02cd4fac554ca6e1d8d9dcc49d33d,9b7d065712c151c27ee7ea7283be7437065e1b5e8407b24fb2dd5dd375ecbf84,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,23/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
736,REGULAR,88383287ff6e28bfa125c5dba0b98d18cd69212aa92f8298a240c648acdc8807,a47f70b4ce4cc1475a1a53a5c8303aa6b79e9d8a0d26bf6eb6de50b3225cdd4e,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,23/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
737,REGULAR,8dc407a67f622b2211e5f3e67c186be62123f773d1fb3595dd4c80cfecf8555d,e0dd65c57bd82ce930d528d85d626a12d7a33c3a5e8572f8ca49325aeddde97e,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,25/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
738,REGULAR,5ee2a4434a7f8ee2cd519226abc5389388750a32d9e69f80c738cc502d746033,964de836d2d6e055a77c7228e1e42b3d8dc591ccb7502e31243745a7a57858ed,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,23/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
739,REGULAR,09d0e856accaa86e743670ebc442a9fffb47c26c726b55d86ed9965e31f9334d,533649cdf4926b45427fd42cfad5d0f511ad61a02f9b1a0e5c9157a331df5362,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,23/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
740,REGULAR,ed35320c6bbe97dba3a6ce0e162e9e5c5fe32b290516957d2eb4416b334dfcc9,e765e2de39e321160508798d1fc864a5ac6f3c5bb010c06af0c09f7bfe4a2969,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,23/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
741,REGULAR,a026287cf360ec02fc2a82d0d9fe92ec4f8329e4d0e075e18d0a25c11f2b695d,16503d14d9122340472baa8ae176ac449f0c285adc4ee7b20c8f6427f5ef634e,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,23/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
742,REGULAR,ba6cc73c4ac891e762351af6f3919816a9680f8391a604bd71f6ceb9dd504f92,74c7b85bb1af0b022f9f5d218f5b6abad8835c3f047925a18737bdb27e7b2b90,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,31/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
743,REGULAR,487f66de3ab666ee19c229e192ad0e4cec1c8254a96d0e664a1a4f963ceed695,3cd2d98c567f5bb70495147a63531eb652b0ef38d446aa40b24526df965a994e,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,30/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
744,REGULAR,d8d92fa187b246e5907c0c926aa59a3670f8b9aee6b1ebf097a93f854aa2b027,0921cf50bc6fd3bde68da5b456f4601512d26012fdd3dfbe37331f49a132526e,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,25/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
745,REGULAR,b6d515604849975a82c15b81ba18996958036642ee28473146b34cd287964a04,efa543a7b41a1c07dd1599e9f3e77e7e19c17e4b72612db381d8cc9d68a3582d,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,23/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
746,REGULAR,e6046f42af6a659e10ab4fd943d5bd013de1829c58c010084ce3b3a7a6511d29,a08a74708b575741ddb46f61e7a6ac078fa001ba51a971e6b6c0697835079338,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,23/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
747,REGULAR,ff180328abf610df76790bf646026d44292989bab604eddbb00c3864a5a68903,d5540e013903a5cd32b2fdd91fd6d6ea66849c1c51c89de0a2a185a18789490f,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,24/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
748,REGULAR,cb1cc38c7e126264100fad1618cfed23cccf970446f39675e1884e89f0034715,bbcd818e0a7791bc0d4566f8ec0cdd85cb10bba898d7eb961077f46049b1cba5,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,23/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
749,REGULAR,a2d2ffa709052d2dcca99a2dbddd28c8dd517169ce0117eecc56da369649f091,3620700b7ba4c51d465aa66d943da0d0f2564e0ebcacd965920cc6021f61b3cf,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,23/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
750,REGULAR,eb6239c490a06d89c23660cce5f42f2084f473277e03a71858a9432f4976398d,771a84ec2a4cbc47e9b797604caf4d17ee820f36b0cafde61098822075d7454f,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,23/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
751,REGULAR,c1b4ffd6784666ca8f45c1f752015b628488a560be0662309e3a855d67ba365e,5a2ce2b27294fc3064ce7cd67be685475860218a5ee661b084751da8d34b400f,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,29/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
752,REGULAR,471f23a6cdba881f87f0ab541eaa8c011652d91aa4e071da68c8461236801e66,1c255da074b2b648c16e290254f17132c034dcb61ea9607bc217303e0ba896c4,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,31/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
753,REGULAR,bce16e01649b7733c1f5ef09b072d806f4bdca98ce82ac823f2da9f3e0bdde4f,528a5169328117bcd8ec054167070b1de22096b6a93e88aa5e09762178a53412,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,23/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
754,REGULAR,0950d63621d5ceeadce6555deb0574b6140ac6692deb70fcb53549d77a1219bd,3534b87dc81a6b2a3fe6427462a6ecde6d71f309679bdbba295b8db61911fb1f,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,26/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
755,REGULAR,ed7010e6f9bc68ecafcd26990669fa2d1954b005ca3f6ff1d20d8f1295a1fe25,0b374c82f3004d5fc1b3767031ec75614b915db06d374a3cdd291041807e3dce,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,29/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
756,REGULAR,8669cd84a2a2fcebfabc26d21b220361846f0f4f951fd5b83b88939c9bb6b623,d58b1d53106ff92323a8ae4f9f1026bf8f74fee223c2c579091caa08a3da6b06,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,23/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
757,REGULAR,72f0ca4408b755112bb55d6dc8866cd942aac599af4adf494b85bbbf713eb60c,0fcf9652f440970d579cfc3483ad1c900be00033ae0e52d10ccfe2b428cef71e,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,24/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
758,REGULAR,a4148200f6220a18efec34303593e2b54111b5aed55f6a145d68a6a85015b74b,627134a99acd2284db39dbfa96c803b0f477701f0c88e8d5b532e8ce45e63522,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,29/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
759,REGULAR,330ac65e81443000642664b9bed778e55f5330c12b12f56696f18a5460ee41d5,066ce6680f2560da904d5f03e07d5e8e84f8aa1cc74e75fa65495b9f0dd6629f,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,23/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
760,REGULAR,3bcc2aedb68fd77fefe59aaa52b9eb791bd9eec2eb5220c677fd512a9b919fd0,e6ee98dfe9260f7fa0e4e7d15e4c6e7c89db1bf4c8c756cf50f01ce4a4202769,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,29/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
761,REGULAR,29053cf6ade1d774ae011eb39155ab497bb7c6b219da36e9974ee89a7b9cf976,a2479cbd755867862110c54a83e0c79196f10034d5f5cc5adfdab033290cfd1f,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,23/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
762,REGULAR,6c268eae88223c717416f19b46c7b1c1041102610453c44b37109a495d27e855,b4c56aac150b55ad2c63879a8fc188d354fa6e60247b7890aff51e9b1a2bd1bd,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,23/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
763,REGULAR,e2619833795eebbd8ee8b2f6c52116070c5f89e04c20d342553bb8006b891903,0ffd5b0e518842065efc5cf8891cdb6e6ae7b1ad1708f34b79128478e68081d7,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,24/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
764,REGULAR,2ab079498fe05311150cad4482d73945e473741ae9dc4bffa3720c893ecdf305,5257722b6f67f859a9d5946fbc81df7433303e7a6bad7276b3622b2f40bd959b,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,23/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
765,REGULAR,bdcfb8ff45e90ad59bdf80ee5c6cba3a9022fa43b33c665a0b09b1b0f6c17ce4,f48b59480c4f41dc69c9a5102015bff54dd8e7ca97805a97874b158af73f4efb,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,23/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
766,REGULAR,cb6ba66acef087ef1573c5ab131bdb1139f894883b75d738e94bc3a4bd7d4353,2adaa95dcaf700b2eac640c5a8c0190e37abb5b106623f582d4b97308c5e5a5b,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,30/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
767,REGULAR,c035f7ebc5b482344cd9593d13d788321fd6150145814471aded063752e7e08c,31f8910b6c91c3e92b24586775617edde30358c4e2dc35258c580ff3d13f7fc4,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,23/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
768,REGULAR,8a25dbad98bece0d5cd1d7d958c7bde8c292ffa282c78d718194f358e69708b6,05d94a44582e6b704f1763e38b2b580f1440e0e78050314199d78ce03e39047f,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,24/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
769,REGULAR,707072953f90ae9f60a9502d4d9b440b98b9f2e65b32386bf28761cbf89d2513,e94a933aaecff88ab7a715583f7eeaa1624c77d9e19b0c46beec83e89ae73585,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,23/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
770,REGULAR,5d36b2f2906e3968fc2cd539b3279426badffeaa6ff777d4fc97bd3be781a129,91ec84f6a7c0ce18aa03fcc1978ab7335aa91aff419b2bdda1d680b0139f51eb,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,23/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
771,REGULAR,dcd92e6ae44cb5543938c750e34416b0baa91181e2e9dc325714994d7ff9e2c8,4a6b8dfab93af6157ffb2940bd738bb310e02ea58808c5e9f9edcf8f4cc73fef,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,24/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
772,REGULAR,3cf2be224b3937d4dfb38a69626844c34244660b963f8b63e0ed1fa1e72a3986,d2d1a94bf171937d6559c5223d9226722fd837f5d73a1393fdb84535e49246f0,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,30/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
773,REGULAR,40e1a0a486b79b9183242ef9c7453697beaba78e4c18bc20af3fe3a22f9d89b4,47bcff113f3b1aeede956b16e5eb3e57ba2cbaeb179a727ae5b568be4cecf100,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,26/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
774,REGULAR,bc628a24a737986148244ff5df085d29ca7eb5987b98d3f7470fa041b341ba13,4439311b54b1d57365c5685612a2a9a6917cf91769de23bc26ae7c50363bc646,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,29/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
775,REGULAR,e4ceab3e2550d147fc151be0b67a2192b292076cd4320dd14219aa06d434af32,1dd83ce6a905b7655995d704e337bc28381392b18bf7108b3ff7383cd4b86a6b,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,23/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
776,REGULAR,758b25915c275afc1e500ebaad9fbecf9f246041cdb09593939fe7e22af6602a,a69b041e6f54a3e5fb3a74903fa181263fc12f7182534e3385611744d7243115,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,23/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
777,REGULAR,b04a4b4dfdee1f72a259f96f91a78bc1a78bca2a43ce742abda8859c1c9c2a33,5562e655fa14555efb3e3694d0fca8f6154ec4c120b61c9c5afc1111892dce23,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,23/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
778,REGULAR,5d615a6a7ee0b979a06b8d5fe633708a485d9cdeff934221f3da0063a996ec65,8fbe658656085633358d49424cb0d9b3a5dee5b00965e94fa21448869b59a974,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,23/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
779,REGULAR,d8d177c4ebdb781e63d67104b8530a178c0a7869421767e96a90caa8ddeed8a9,71ffb91503eb1375e032c39c96743bccbdddb1ea6d9682558e90696868e5400b,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,23/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
780,REGULAR,94898e7612791f66c710c2d14c22b77a7bb09f39decd7b78184e9a81d5ab83bd,42e46fa176fb8c8bafbe3cd98cf8facf8c7e39a2e65a37a204f3ebaeefc05cf5,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,23/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
781,REGULAR,ca9eddd78d1444918cdd4b65ece6debf356623d07b4d60695a598e2af0580ce3,8a2e6162482a616d2b8a53687852444fc5c20d70927e965814eeab8b1bc466c4,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,23/07/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
782,REGULAR,d9cd245e28f002454a91f1e5ebe9b6e46d3e878a4609521534314f6b3e9491ec,08d5b026019e5408ab6773d721c9017c54cc18d984ef7e668cfe0fe5949291ec,Doctor of Philosophy,PhD Batch of 2024,Term I 2024-25,06/08/24,V Ramasubramanian,AIM 840/Self-Supervised Learning,T1-24-25-AIM 840
783,REGULAR,6dbb1a01a6b7672492a78dbeaeb1ddc52ee7124a123915556d293a44d96fe197,7ff6f1e4c9d39d95164efc0dc84eb49bdcea51d29e17c022bcb79801be21ea2d,Integrated Master of Technology ECE,2021-26 iMtech ECE,Term I [2024-25],07/08/24,Sushree Behera,AIM 841/Medical Image Analysis with AI,T1-24-25-AIM 841
784,REGULAR,3cd66935780feca59b1df4139b29fe7e1d3a1137de956da13dfda7edcb43577e,44610311d95bcf91e76b4cd39a7fdc0b23adf9c2a67a1b10d74aa6de51f8f9af,Integrated Master of Technology ECE,2021-26 iMtech ECE,Term I [2024-25],06/08/24,Sushree Behera,AIM 841/Medical Image Analysis with AI,T1-24-25-AIM 841
785,REGULAR,a17bd940e055a072b2e79dff934ac15bf8f7f95c5781a3de1da32dcb12c25bc8,4914919862b48127649f0afc79a40c2e9b6b60b2a11ed02b0502e1d04f2dc351,Integrated Master of Technology ECE,2021-26 iMtech ECE,Term I [2024-25],06/08/24,Sushree Behera,AIM 841/Medical Image Analysis with AI,T1-24-25-AIM 841
786,REGULAR,5d7799b46ed3c5e2a0d45f6444cd91efda0c9d4c89ba7b2cac9d8e65f5acdd94,12324eb9355064d6e3971dd3c7521373336104842eb4787045d9a563be2ee45a,Master of Science By Research,MS Batch of 2024,Term I 2024-25,06/08/24,Sushree Behera,AIM 841/Medical Image Analysis with AI,T1-24-25-AIM 841
787,REGULAR,cce428fe0b9d509ceb3b52094ad39a03ed4a4920287bde92ad1df2c28a0c9400,4f2a9af570cff2f24573a7157dec547fe312b28ab8ad4dfad315ea3d82626d17,Master of Science By Research,MS Batch of 2024,Term I 2024-25,07/08/24,Sushree Behera,AIM 841/Medical Image Analysis with AI,T1-24-25-AIM 841
788,REGULAR,5301bd34c57660cd6d473c4927cfb86ddacd0e91027218b0a7a27dc388904657,0dfe8f1929b054d6f3fe74b5bc63e439ef93d1bd40f357193033994468cf841d,Master of Science By Research,MS Batch of 2024,Term I 2024-25,07/08/24,Sushree Behera,AIM 841/Medical Image Analysis with AI,T1-24-25-AIM 841
789,REGULAR,090b08d5435792ee126d0f07e88359036880812e5d9df5c175addd97ebc3668f,6421359010ee4d9127cf9227ea1a3962902494c82be15cb6a3ba58c0411c3e17,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,31/07/24,Sushree Behera,AIM 841/Medical Image Analysis with AI,T1-24-25-AIM 841
790,REGULAR,fb3cdbc74edef94fc7e79b737ab55ee47a58e8e3262ca1e0d60eb77907dcf905,3efd27807be500c2222ef926b85ccc315b9b7b06e2c78fd85a732170340eded0,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,06/08/24,Sushree Behera,AIM 841/Medical Image Analysis with AI,T1-24-25-AIM 841
791,REGULAR,9a53df0479987a367b281407175db45018f5fc8ae656661192fe577991376ac1,1df476fde9d95588b35b1aabc33993a09bf0e92efdb7e45bce0d1dc60192cb34,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,07/08/24,Sushree Behera,AIM 841/Medical Image Analysis with AI,T1-24-25-AIM 841
792,REGULAR,ba6cc73c4ac891e762351af6f3919816a9680f8391a604bd71f6ceb9dd504f92,74c7b85bb1af0b022f9f5d218f5b6abad8835c3f047925a18737bdb27e7b2b90,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,07/08/24,Sushree Behera,AIM 841/Medical Image Analysis with AI,T1-24-25-AIM 841
793,REGULAR,487f66de3ab666ee19c229e192ad0e4cec1c8254a96d0e664a1a4f963ceed695,3cd2d98c567f5bb70495147a63531eb652b0ef38d446aa40b24526df965a994e,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,07/08/24,Sushree Behera,AIM 841/Medical Image Analysis with AI,T1-24-25-AIM 841
794,REGULAR,bc628a24a737986148244ff5df085d29ca7eb5987b98d3f7470fa041b341ba13,4439311b54b1d57365c5685612a2a9a6917cf91769de23bc26ae7c50363bc646,Master of Technology CSE,2023-2025 CSE,Term I 2024-25,07/08/24,Sushree Behera,AIM 841/Medical Image Analysis with AI,T1-24-25-AIM 841
795,REGULAR,4c398e0d93f7fd78135b6e0a3ad323ef4ffecce1a6a36193833416e9094ec1cc,bf97c67a7c4cfaab0738954404e1fd9a0c72f66824b5829d7b166ea3500d4868,Doctor of Philosophy,PhD Batch of 2024,Term I 2024-25,07/08/24,Sushree Behera,AIM 841/Medical Image Analysis with AI,T1-24-25-AIM 841
796,REGULAR,5b65acbb715edf40aad6166d5d6165fbcbf2045d822244f65b7aee36838ecc8c,0e3fff831226e472e5fe76feaa8c5edfa5c58372513ee11c790dd917e9cbc0d5,Integrated Master of Technology CSE,2021-26 iMtech,Term I [2024-25],31/07/24,G Srinivasa Raghavan,AIM 842/Quantum computation and machine learning,T1-24-25-AIM 842
797,REGULAR,78582befb7a500aee364746054752c0ba43769d30393aaa7cfa6bb45cae128c9,3c9b7b6d169aa8d090b7c1a97bdb8c62cbd5cda9453f6ade7bb9b43ae12084c6,Integrated Master of Technology CSE,2021-26 iMtech,Term I [2024-25],31/07/24,G Srinivasa Raghavan,AIM 842/Quantum computation and machine learning,T1-24-25-AIM 842
798,REGULAR,ec355d56e7232b66b63236e777c521e5a7432ed5f5411d6bb3edfffeaa672605,f8a2d2a2aba925a51541565ea76c048b0a097e224571e33062a0bb7636284348,Integrated Master of Technology CSE,2021-26 iMtech,Term I [2024-25],30/07/24,G Srinivasa Raghavan,AIM 842/Quantum computation and machine learning,T1-24-25-AIM 842
799,REGULAR,fcb46059e76f74b793cb1432f7f8857013d729f4c9ae96e2b153cab68c03bb43,6da97d67c56af1ae06892f143a28577430210f0e153ca0a95471dcb10308e328,Integrated Master of Technology CSE,2021-26 iMtech,Term I [2024-25],01/08/24,G Srinivasa Raghavan,AIM 842/Quantum computation and machine learning,T1-24-25-AIM 842
800,REGULAR,eaf87cb20d8ea22242726f17409df872532bfbd560fe246894af2ed4bc02f7ca,5d23bdd6de6b0b6930150488a3399a75493defd8032214390b3dbda9029a708a,Integrated Master of Technology ECE,2021-26 iMtech ECE,Term I [2024-25],31/07/24,G Srinivasa Raghavan,AIM 842/Quantum computation and machine learning,T1-24-25-AIM 842
801,REGULAR,d8472391de24d19223edabdc5ef120bb750dd27515edbf9e4229033f541bb8da,9c23bd01345609bb180b14e777aa46734a3b1f3d1973c5ce59fef1b0c5db8cc5,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],31/07/24,G Srinivasa Raghavan,AIM 842/Quantum computation and machine learning,T1-24-25-AIM 842
